eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020,GEOID,cell,geometry
217,-0.032191314,-0.6240672,0.58275235,-0.1578282,-0.31887487,-0.35065046,0.16441199,0.22997181,0.39484602,-0.23869914,-0.43571162,-0.666367,0.042942863,0.37844414,0.512544,-0.29892474,0.12409991,0.78445566,-0.32945728,-0.009479851,0.41829982,0.021184947,0.70980155,0.32208574,-0.62918395,0.32236364,0.38009858,0.38610342,0.14095992,0.69828725,0.09946117,-0.5091109,-0.35349527,-0.684388,-0.5842624,0.5995699,-0.0900486,0.10206318,0.12424804,0.4144538,0.5951192,0.5638424,-0.3266205,0.018088065,-0.33430272,-0.25763643,0.6526102,-0.24810271,-0.33729124,0.51224977,-0.46285415,-0.45419657,0.48973748,0.06200818,-0.21622661,0.5178369,-0.028517365,0.042155605,0.22711696,0.37478146,-0.1899651,-0.5193741,0.5210465,-0.031739164,2046203,36005046203,613229521010687999,"POLYGON ((-73.81721780392664 40.88576055709761, -73.82361846567547 40.884714593293815, -73.82560456022033 40.88025083207389, -73.82119090425914 40.876833369512376, -73.81479127657533 40.87787911631071, -73.8128042709015 40.88234254264629, -73.81721780392664 40.88576055709761))"
218,0.07902058,-0.41630524,0.3805464,-0.11628259,-0.13910267,-0.2670831,-0.008177706,0.29961768,0.28356424,-0.2642185,-0.33277968,-0.5949117,-0.002192054,0.4698781,0.3786625,-0.07218013,0.17238128,0.5311515,-0.3484183,0.035272066,0.20712323,0.0011645728,0.6046797,0.12587379,-0.40472612,0.18567024,0.32624453,0.25622654,0.04148278,0.43150142,0.14847521,-0.49606207,-0.30462337,-0.55549234,-0.3182404,0.5320497,0.0281733,0.05044104,0.16953701,0.43860602,0.41892824,0.47237003,-0.3566768,0.11655193,-0.26941925,-0.24012117,0.38566124,-0.20926335,-0.31611776,0.24989732,-0.44458604,-0.38972098,0.42203993,-0.13533656,-0.27220201,0.5549762,-0.15933967,0.11234394,0.06121211,0.20429726,-0.18555133,-0.4777195,0.44635782,-0.059925046,2046203,36005046203,613229521014882303,"POLYGON ((-73.82803304907321 40.88813231553889, -73.83443384965106 40.88708572459548, -73.83641903271304 40.882621628666506, -73.83200432679384 40.87920445836024, -73.82560456022033 40.88025083207389, -73.82361846567547 40.884714593293815, -73.82803304907321 40.88813231553889))"
219,0.34537038,-0.33308053,0.43410975,-0.35181445,-0.55806744,-0.5511241,-0.36595523,0.5939692,0.71099705,-0.8840481,-0.5485802,-0.8254325,-0.12419196,0.94703984,0.7649667,0.2174841,0.20760298,0.7708508,-0.7648816,0.34649605,0.09679812,0.17883009,0.9534599,0.22660363,-0.64946055,0.097568005,0.27529454,0.41860142,-0.37839496,0.5079099,0.4140175,-1.0697966,-0.557965,-0.9686676,-0.31860235,0.9375832,-0.045497086,0.12456386,0.60678506,0.7519065,0.87073857,0.81828827,-0.86910486,0.20892118,-0.30396807,-0.7560384,0.28378746,-0.51829815,-0.65506166,0.122735254,-0.9425823,-0.7640778,0.7672045,-0.6527106,-0.8499461,0.8813144,-0.6541968,0.4103872,0.25611883,0.5771562,-0.6615579,-0.8124656,0.9769267,-0.3601607,2050400,36005050400,613229520691920895,"POLYGON ((-73.80155543573413 40.86762582106648, -73.8079538902493 40.86658091779522, -73.80994068190022 40.86211844522984, -73.80552992919546 40.858701210966316, -73.79913250818491 40.859745897597996, -73.79714480648826 40.86420803510312, -73.80155543573413 40.86762582106648))"
220,0.018445909,0.6906297,-0.31769103,-0.3586412,-0.11441212,0.0992442,-0.40513247,-0.22765785,-0.014928828,-0.2847699,0.19306311,0.3349608,-0.22434717,0.011104778,-0.3007291,0.33034945,-0.0694528,-0.38188374,0.048264947,0.1151165,-0.09155264,0.10337372,-0.298243,-0.2681502,0.22321273,-0.2721011,-0.26748937,-0.49495158,-0.5117918,-0.38490495,-0.06512648,0.17007697,0.13911888,0.32943448,0.33172435,-0.07252812,0.02549789,-0.07177371,0.104467385,-0.2321978,-0.050487947,0.07100873,-0.037095033,-0.1150849,-0.013173772,0.016567398,-0.49454284,-0.025983902,-0.16890441,-0.49800932,-0.059213713,0.22561972,0.15377937,-0.49167728,-0.38361987,-0.20776998,-0.27890643,0.1752269,0.08175829,0.039071992,-0.2266499,0.078605466,0.018314647,0.06580948,2050400,36005050400,613229520694018047,"POLYGON ((-73.79913250818491 40.859745897597996, -73.80552992919546 40.858701210966316, -73.80751661376257 40.85423921541108, -73.80310678711425 40.85082224151843, -73.7967103992981 40.85186671158125, -73.79472280504959 40.85632837207594, -73.79913250818491 40.859745897597996))"
221,-1.1726123,-0.7147463,0.57624733,-0.34558573,-0.68056405,-0.08989101,1.8335563,-1.3134648,-0.21407449,0.5858824,-0.67801106,0.4614638,0.11191228,-1.8379202,-0.5582374,-1.4086164,-0.75289434,0.040334556,1.0147084,-1.3492012,0.82154673,0.1854112,0.064622544,0.98438734,-0.9414835,0.43855283,-0.0027636602,-0.16176693,1.1954972,1.1161618,-0.41656572,1.4080646,0.17602603,0.21678756,-1.3317883,-0.39921263,-0.8387371,0.2667007,-1.2241994,-0.89979607,0.34719515,0.3549147,1.0382944,-0.69812167,0.112051696,1.2574617,1.2756921,0.7620108,0.4059505,1.4220994,0.795281,1.1684041,0.076158464,1.2877396,0.96110994,-0.9897037,1.5030111,-0.85094166,0.33609334,0.03438307,-0.11588598,0.664074,-0.6579019,0.8918529,2050400,36005050400,613229520752738303,"POLYGON ((-73.79316827812461 40.87313292876239, -73.79956762663736 40.872088435498746, -73.80155543573413 40.86762582106648, -73.79714480648826 40.86420803510312, -73.7907464918506 40.86525231188062, -73.78875777269754 40.86971459107797, -73.79316827812461 40.87313292876239))"
222,-0.56601244,-0.14431408,0.18996653,-0.3331751,-0.41766196,0.002243028,0.7996604,-0.7161567,-0.066676125,0.1928427,-0.29826805,0.28247342,0.015940852,-0.8781366,-0.3086502,-0.5965737,-0.3975127,-0.11815373,0.4971219,-0.59260416,0.31525674,0.12378267,-0.0004658409,0.45563176,-0.45550007,0.1366555,-0.113772325,-0.21976757,0.39719537,0.42769814,-0.20466976,0.7040454,0.16790664,0.1464448,-0.56799126,-0.13566123,-0.45360747,0.13344896,-0.518834,-0.50008506,0.17579947,0.23230712,0.46699363,-0.3636431,0.032231838,0.6546965,0.4843385,0.35199326,0.124125615,0.55171293,0.3981053,0.61462265,0.08451734,0.49183,0.32002103,-0.5330361,0.67202675,-0.35092077,0.22702682,0.07418456,-0.1322865,0.30784485,-0.2552113,0.42373937,2050400,36005050400,613229520756932607,"POLYGON ((-73.80397918235222 40.87550648174937, -73.81037867068235 40.87446136176775, -73.81236556936888 40.86999841227555, -73.8079538902493 40.86658091779522, -73.80155543573413 40.86762582106648, -73.79956762663736 40.872088435498746, -73.80397918235222 40.87550648174937))"
223,0.015912404,0.104269974,-0.12362805,0.1465681,0.20302641,0.059750885,-0.051363036,0.054944985,-0.14152993,0.090103604,0.13829012,-0.007634902,0.047542352,0.04577245,-0.075807035,0.078990966,0.032979656,-0.07269636,0.085977696,0.014658732,-0.08221085,-0.060167808,-0.09648653,-0.1589886,0.18718606,-0.02178913,0.03607659,-0.07984225,0.040723126,-0.17920044,-0.019324595,0.013345368,0.05986958,0.08786238,0.17674793,-0.11706305,0.06198709,-0.03922759,-0.019947208,0.02082646,-0.16235447,-0.071662016,0.014913821,0.04637813,-0.004413071,0.0006974124,-0.16958623,0.027426865,0.06621007,-0.1117564,0.08793046,-0.029498558,-0.13564244,0.045683686,0.079509236,0.050579567,-0.025179772,-0.003608493,-0.15329069,-0.12754425,0.16276766,0.056457117,-0.08954341,-0.027295038,4000200,36081000200,613229524076724223,"POLYGON ((-73.85966658186226 40.696885338152526, -73.86604081620722 40.69583899322314, -73.86801498240534 40.69138479650316, -73.8636158192154 40.68797727783189, -73.8572426100035 40.68902340543428, -73.85526753896077 40.69347726900529, -73.85966658186226 40.696885338152526))"
224,0.040268045,0.17403106,-0.10636583,0.03704268,0.08465335,0.056937892,-0.10582968,0.020504456,-0.059099387,-0.00062038633,0.12194786,0.036766354,0.029433768,0.059179492,-0.046170752,0.11894721,0.023328044,-0.08262799,0.05030634,0.07304558,-0.100233026,-0.020590413,-0.085625604,-0.100911826,0.13073766,-0.06817639,-0.03986693,-0.106411725,-0.07360495,-0.16854736,-0.015328128,-0.0097599765,0.07319303,0.063440055,0.17186476,-0.04699074,0.033704255,-0.01888119,0.05014644,-0.0028810003,-0.094318256,-0.046418156,-0.020550903,0.036324095,-0.0035013224,-0.016221581,-0.18570457,-0.01076161,0.015891861,-0.14401972,0.041494578,-0.030101048,-0.06653669,-0.04506193,-0.017360557,0.015021986,-0.060259007,0.033093233,-0.04651571,-0.03898305,0.061299965,0.03127503,-0.010928133,-0.042075925,4000200,36081000200,613229524114472959,"POLYGON ((-73.87044090021843 40.6992467734828, -73.87681527041846 40.69819980646842, -73.87878853142291 40.69374527677362, -73.87438832753327 40.690338047038324, -73.86801498240534 40.69138479650316, -73.86604081620722 40.69583899322314, -73.87044090021843 40.6992467734828))"
225,0.06885358,0.15183416,-0.18385829,0.18250132,0.24484228,0.067884445,-0.1091423,0.10182051,-0.1470368,0.06083388,0.16837336,-0.011406212,0.023248743,0.09092113,-0.08518567,0.16531089,0.05182924,-0.11097377,0.06807959,0.05087107,-0.15399857,-0.052779477,-0.12435812,-0.22124347,0.25508392,-0.055724625,0.03141611,-0.099192634,0.012973484,-0.26898968,0.011788149,-0.022512084,0.053733915,0.090041324,0.2633222,-0.14837526,0.07733858,-0.0461867,0.017784635,0.056285065,-0.20551448,-0.108204335,-0.032136187,0.06894402,0.012483308,-0.049903315,-0.2807165,0.011196257,0.07852158,-0.19269443,0.08751912,-0.052818313,-0.1625169,-0.010361926,0.047893208,0.086041704,-0.1046656,0.023163749,-0.21092997,-0.16126439,0.17453048,0.065486014,-0.102424435,-0.07166241,4000200,36081000200,613229524116570111,"POLYGON ((-73.86801498240534 40.69138479650316, -73.87438832753327 40.690338047038324, -73.876361484593 40.68588399641057, -73.87196220146974 40.68247702819321, -73.86558988110784 40.683523560179374, -73.8636158192154 40.68797727783189, -73.86801498240534 40.69138479650316))"
226,0.05712032,0.1411493,-0.15721059,0.13786854,0.1889914,0.055788647,-0.08706869,0.0756701,-0.10852368,0.043320537,0.13890438,-0.0007758823,0.029051052,0.057160594,-0.07087931,0.14114963,0.034299713,-0.097552076,0.07305388,0.037359446,-0.13456197,-0.03991261,-0.10761311,-0.16878678,0.20797162,-0.043821927,0.024819104,-0.09149252,0.008562555,-0.22817911,0.007399679,-0.010204862,0.05733299,0.06620103,0.21452044,-0.1349627,0.05129198,-0.02574865,0.025587426,0.03545199,-0.15592101,-0.090182915,-0.027517267,0.05449006,0.015917372,-0.048401847,-0.23416616,0.012388527,0.066256694,-0.14897364,0.08210803,-0.0390837,-0.14256302,0.0029478115,0.042833578,0.059942465,-0.07398041,0.012092162,-0.16992207,-0.12391365,0.13868251,0.06386896,-0.08586405,-0.06346586,4000400,36081000400,613229524078821375,"POLYGON ((-73.8572426100035 40.68902340543428, -73.8636158192154 40.68797727783189, -73.86558988110784 40.683523560179374, -73.86119163838438 40.68011630324892, -73.85481945399938 40.68116221359509, -73.85284448762317 40.685615598098295, -73.8572426100035 40.68902340543428))"
227,-0.0019184967,-0.039867632,0.028637087,0.07572083,0.0678967,-0.04365842,0.0027250357,0.08449966,-0.01866678,-0.011886953,0.0052181566,-0.14213131,0.025535278,0.11810539,0.04051963,0.010263375,0.045781154,0.09778526,-0.0012286907,0.0022306098,0.008062029,-0.019345557,0.07444647,-0.061200127,0.015561869,0.034000136,0.09713768,0.0043821903,0.06373799,0.0038315,0.014880075,-0.10476127,-0.037425354,-0.08064246,0.023486558,0.028632328,0.0040721227,-0.009977096,0.005880312,0.11547135,-0.0049732276,0.075749114,-0.07329749,0.033633918,-0.066099994,-0.050985016,-0.010945698,-0.029602412,-0.023048982,0.012412546,-0.031840943,-0.113225035,0.0098662255,0.02848184,-0.007432448,0.14781116,-0.047377083,0.021384377,-0.082824476,-0.020092433,0.0721893,-0.0569478,0.04496008,-0.028868504,4000600,36081000600,613229524018003967,"POLYGON ((-73.86558988110784 40.683523560179374, -73.87196220146974 40.68247702819321, -73.8739352545359 40.678023456714115, -73.86953689182424 40.674616750167154, -73.86316559592245 40.67566306474544, -73.86119163838438 40.68011630324892, -73.86558988110784 40.683523560179374))"
228,-0.14598012,-0.26618952,0.26724914,-0.12420707,-0.17909974,-0.16390213,0.20883095,-0.023273814,0.116469845,-0.06215722,-0.2422164,-0.274164,0.031181177,0.035656318,0.12461244,-0.2341782,-0.017741848,0.28521287,-0.040023886,-0.15311937,0.24500644,0.009393495,0.3275679,0.17607948,-0.34040102,0.17578553,0.184284,0.09638657,0.14687261,0.36408198,0.016910998,-0.095179826,-0.1227204,-0.2395739,-0.35114464,0.24338679,-0.10082125,0.050940774,-0.067328304,0.1081558,0.29718852,0.35882485,-0.048934367,-0.043543257,-0.15100789,0.019668877,0.3808996,-0.018534511,-0.15274622,0.30785835,-0.15804118,-0.06681948,0.23209111,0.098326035,-0.029824516,0.1756251,0.09897072,-0.020951873,0.10486505,0.14014718,-0.103548035,-0.19046901,0.17992888,0.09092062,4000702,36081000702,613229524139638783,"POLYGON ((-73.9556604529423 40.74720776884233, -73.96203986286912 40.746155567377905, -73.96400718290253 40.741696796317406, -73.95959600220597 40.73829055843986, -73.95321761814058 40.73934254051138, -73.9512493890226 40.74380097982342, -73.9556604529423 40.74720776884233))"
229,-0.0007960104,-0.24927318,0.24932168,-0.020202255,-0.040190533,-0.16650082,-0.005747406,0.20219651,0.12529343,-0.105877995,-0.14189477,-0.39813903,0.08394425,0.33075804,0.2637242,-0.082043834,0.11405519,0.35335836,-0.18384281,0.03576237,0.16630599,-0.035917867,0.37230867,0.055330932,-0.21467039,0.14187132,0.24774942,0.15094055,0.04905219,0.2776145,0.05972146,-0.3390445,-0.15437004,-0.30198017,-0.18803088,0.3397878,0.019255478,0.0076388186,0.08503855,0.27784312,0.23295987,0.3214349,-0.19564809,0.091711886,-0.20291434,-0.14004421,0.27049464,-0.12039899,-0.2031188,0.18240799,-0.26742887,-0.2958933,0.21915787,-0.0101714935,-0.11335102,0.36257702,-0.06665999,0.09143082,0.053571306,0.14490815,-0.010261664,-0.3062837,0.29408216,-0.022738429,4000702,36081000702,613229524148027391,"POLYGON ((-73.94731181852703 40.75271848385968, -73.95369212229988 40.7516666868068, -73.9556604529423 40.74720776884233, -73.9512493890226 40.74380097982342, -73.94487011148044 40.744852557634815, -73.94290087173961 40.74931114367669, -73.94731181852703 40.75271848385968))"
230,-0.2789949,-0.57069993,0.54879665,-0.24103083,-0.43188232,-0.28394914,0.5447082,-0.15778571,0.2818789,-0.08737549,-0.5305585,-0.36265022,0.037409645,-0.14661679,0.18499443,-0.5140898,-0.09103437,0.52329546,0.012843556,-0.35549125,0.4399658,0.07504702,0.5423487,0.4952612,-0.7302136,0.3132875,0.2122588,0.25300878,0.34989855,0.76475966,0.0004948645,-0.031053541,-0.20963761,-0.45907602,-0.73657465,0.35524523,-0.2631642,0.16399868,-0.17052229,0.08495205,0.5631621,0.518316,0.0067132628,-0.12453845,-0.17778428,0.10446396,0.77358633,0.014637111,-0.15976793,0.69339216,-0.1523746,-0.021601953,0.38090983,0.27868485,0.019366829,0.13948801,0.31983116,-0.14830664,0.25267893,0.25519726,-0.2728235,-0.2269582,0.26897758,0.16264512,4000702,36081000702,613229524150124543,"POLYGON ((-73.94487011148044 40.744852557634815, -73.9512493890226 40.74380097982342, -73.95321761814058 40.73934254051138, -73.94880747856428 40.73593601090453, -73.94242922694667 40.736987369545844, -73.9404600890931 40.7414454769342, -73.94487011148044 40.744852557634815))"
231,-0.05020938,0.055541553,-0.07857451,0.12268657,0.1871611,0.049900718,0.018651493,-0.0041498467,-0.15632224,0.12545183,0.1168293,-0.010518504,0.046704877,-0.020812403,-0.08539048,0.005045956,0.006060366,-0.052902523,0.1122671,-0.03837814,-0.010469374,-0.06135752,-0.07233885,-0.14213595,0.14659588,0.010131476,0.07145778,-0.09268601,0.089726485,-0.107077554,-0.043499507,0.06229699,0.07140471,0.10323881,0.10738467,-0.11536959,0.03577493,-0.037867513,-0.090722874,-0.003709891,-0.15694736,-0.035274077,0.0554586,0.004467909,-0.033579152,0.06889455,-0.087056495,0.050506093,0.068046205,-0.051753715,0.09479328,0.019955205,-0.10720691,0.10713909,0.1133911,0.021885062,0.03673114,-0.03242103,-0.14227559,-0.11592317,0.17818892,0.057818998,-0.11012419,0.02858279,4000800,36081000800,613229524072529919,"POLYGON ((-73.84889344092997 40.69452299194693, -73.85526753896077 40.69347726900529, -73.8572426100035 40.68902340543428, -73.85284448762317 40.685615598098295, -73.84647141478612 40.68666110393547, -73.84449543924798 40.69111463418348, -73.84889344092997 40.69452299194693))"
232,0.10494134,-0.1561834,0.17760484,-0.1040124,-0.20610346,-0.21179281,-0.082814194,0.21026441,0.26933223,-0.29786843,-0.22111942,-0.3271646,-0.038274936,0.32872427,0.25684404,0.037835933,0.07339515,0.33667704,-0.23727633,0.0854552,0.060384408,0.037632555,0.36336458,0.09440172,-0.27187005,0.07962548,0.13308188,0.14311412,-0.080407895,0.20786233,0.1291948,-0.37364626,-0.20810872,-0.37165412,-0.14825962,0.3578439,-0.01741214,0.06397377,0.20045874,0.28218162,0.35788554,0.30864638,-0.2983106,0.057229646,-0.11743223,-0.27718094,0.1468884,-0.17409292,-0.23974042,0.093838155,-0.33083326,-0.29139695,0.28074047,-0.20210727,-0.2766851,0.35218227,-0.21633407,0.123446815,0.10641574,0.21266772,-0.21881019,-0.2953032,0.3725444,-0.10111198,4001200,36081001200,613229524085112831,"POLYGON ((-73.8513162826706 40.70238562082659, -73.85769140620151 40.70133968070972, -73.85966658186226 40.696885338152526, -73.85526753896077 40.69347726900529, -73.84889344092997 40.69452299194693, -73.8469173604129 40.698977001181404, -73.8513162826706 40.70238562082659))"
233,-0.08143487,-0.16359138,0.15191236,0.030521022,-0.0042249076,-0.08416419,0.09851464,0.046109688,0.01863564,-0.0023505914,-0.06987771,-0.22340374,0.07172134,0.08847215,0.10631032,-0.11785631,0.029509906,0.21056783,-0.014876909,-0.054892693,0.13226448,-0.019589841,0.1912461,0.026053922,-0.112074986,0.11203707,0.1757913,0.057907093,0.12975526,0.1874376,0.00045842736,-0.12239556,-0.06053725,-0.14176716,-0.13801725,0.11795483,-0.03915217,-0.00050051557,-0.037639353,0.12410137,0.09585312,0.1987752,-0.056903176,0.0032709292,-0.1174192,-0.010392313,0.17526585,-0.026737053,-0.06138712,0.1634989,-0.07875343,-0.117831595,0.07247726,0.1182021,0.021189228,0.17006275,0.03630758,-0.006108206,-0.02085332,0.048378788,0.052038055,-0.119932346,0.09316653,0.01400463,4002400,36081002400,613229524080918527,"POLYGON ((-73.84054237359456 40.7000223191853, -73.8469173604129 40.698977001181404, -73.84889344092997 40.69452299194693, -73.84449543924798 40.69111463418348, -73.83812147799024 40.69215973523473, -73.83614449296627 40.69661341097248, -73.84054237359456 40.7000223191853))"
234,-0.6588314,-1.0003695,0.8988748,-0.47291505,-0.81583714,-0.37183303,1.1582546,-0.52205855,0.390298,0.028627703,-0.8797657,-0.3893234,0.05713135,-0.6252395,0.14860745,-1.0137961,-0.25421497,0.7459123,0.20904814,-0.830706,0.8070221,0.15736097,0.7427151,0.9576791,-1.2298974,0.5925046,0.2945144,0.30818602,0.75047004,1.2876132,-0.10950303,0.3069352,-0.25334868,-0.5990797,-1.4007086,0.39618677,-0.5547889,0.25436977,-0.5010354,-0.10959838,0.93326795,0.7959725,0.23193356,-0.36930898,-0.21707235,0.4047073,1.3746486,0.21253833,-0.12695713,1.3018334,0.0007232665,0.23743978,0.52011305,0.6796481,0.24974126,-0.05830577,0.76207983,-0.4070138,0.49950886,0.37897623,-0.3794281,-0.18842311,0.18151507,0.43726826,4002400,36081002400,613229524582137855,"POLYGON ((-73.84296408453748 40.70788564399308, -73.84934009722303 40.70684010896586, -73.8513162826706 40.70238562082659, -73.8469173604129 40.698977001181404, -73.84054237359456 40.7000223191853, -73.83856528327912 40.70447647382809, -73.84296408453748 40.70788564399308))"
235,0.082922235,-0.68071604,0.6789612,-0.28407174,-0.50295985,-0.47458026,0.092243746,0.34789062,0.640285,-0.5103533,-0.6074794,-0.8194053,0.035429396,0.5928233,0.67232144,-0.19469602,0.17686903,0.87252855,-0.51389414,0.036489066,0.33620214,0.08280157,0.93596315,0.43452352,-0.790021,0.30490574,0.39336362,0.44889003,0.05952848,0.7931546,0.21887627,-0.7528783,-0.43965814,-0.9176109,-0.6452943,0.85997015,-0.12530825,0.1661593,0.3288907,0.581401,0.8190082,0.72420776,-0.52026373,0.1186057,-0.31717253,-0.4289629,0.71402687,-0.31956393,-0.49208343,0.5518861,-0.6483379,-0.5859596,0.6755725,-0.15272962,-0.4377623,0.6891627,-0.1763196,0.16305892,0.30632156,0.5127834,-0.40222457,-0.675205,0.7689393,-0.12415074,4002800,36081002800,613229524083015679,"POLYGON ((-73.83812147799024 40.69215973523473, -73.84449543924798 40.69111463418348, -73.84647141478612 40.68666110393547, -73.84207433332504 40.68325300820606, -73.83570139732149 40.68429789237537, -73.83372451763718 40.688751089126455, -73.83812147799024 40.69215973523473))"
